RecordID,AQI,PM10,PM2_5,NO2,SO2,O3,Temperature,Humidity,WindSpeed,RespiratoryCases,CardiovascularCases,HospitalAdmissions,HealthImpactScore,HealthImpactClass
1280,249.44,27.28,54.30,193.48,92.29,192.69,31.52,77.57,7.89,8,4,3,100.00,0.00
1281,309.08,276.97,7.79,162.22,94.70,93.38,12.22,72.75,13.53,5,0,1,100.00,0.00
1282,351.23,206.78,169.56,15.50,68.32,23.91,-1.54,23.80,16.70,8,8,4,100.00,0.00
1283,279.82,38.13,172.77,142.66,21.14,212.56,37.74,51.35,16.88,5,7,1,100.00,0.00
1284,4.89,107.02,119.25,107.10,3.97,137.70,3.31,19.99,5.08,12,7,5,60.28,1.00
1285,163.23,177.74,114.89,3.29,14.72,166.94,29.92,83.56,7.00,10,4,3,100.00,0.00
1286,258.86,250.67,162.62,50.26,96.55,136.62,-0.31,36.19,11.90,15,3,2,100.00,0.00
1287,43.93,13.10,157.26,184.35,46.21,267.11,11.16,79.02,17.72,12,5,1,91.95,0.00
1288,175.31,70.99,178.02,185.21,85.50,167.62,14.52,83.31,15.81,9,2,3,100.00,0.00
1289,16.60,266.92,110.55,159.77,46.50,276.98,15.03,90.32,11.68,8,6,0,98.45,0.00
1290,39.29,2.75,193.53,196.36,66.08,153.17,15.82,77.84,19.67,9,8,2,87.25,0.00
1291,198.46,60.42,199.23,161.31,2.41,87.78,1.25,60.83,8.78,10,7,4,100.00,0.00
1292,66.36,287.71,23.31,2.04,24.99,106.63,15.80,63.84,16.85,11,6,3,63.82,1.00
1293,283.77,184.02,169.91,57.57,43.63,156.64,14.09,38.85,16.37,14,4,2,100.00,0.00
1294,344.73,78.50,99.96,6.12,63.06,159.00,0.44,25.93,18.16,9,7,1,100.00,0.00
1295,400.29,20.10,77.51,18.82,17.15,206.20,39.41,21.76,19.75,12,3,4,100.00,0.00
1296,100.08,8.46,122.61,43.77,76.46,67.35,33.28,26.38,9.91,12,3,4,68.17,1.00
1297,83.74,73.42,11.19,100.71,36.44,197.65,34.38,94.06,3.91,7,4,3,64.45,1.00
1298,52.28,264.45,101.29,169.51,81.74,233.58,24.28,24.80,9.22,7,7,3,100.00,0.00
1299,318.22,124.77,174.18,172.39,9.80,202.98,-2.01,75.14,17.08,8,8,1,100.00,0.00
1300,353.24,216.10,42.69,123.24,67.98,144.55,18.40,26.62,16.72,12,7,3,100.00,0.00
1301,15.79,275.49,85.28,185.64,29.33,297.50,31.07,97.78,6.72,12,4,1,97.23,0.00
1302,468.11,122.41,187.90,100.01,79.54,121.44,-8.06,42.99,0.95,5,5,1,100.00,0.00
1303,25.99,57.38,85.71,177.81,40.22,31.98,14.79,47.09,10.20,12,10,3,52.42,2.00
1304,270.65,155.14,71.67,90.81,66.53,246.45,9.81,46.41,9.48,9,4,1,100.00,0.00
1305,354.53,272.43,88.11,55.45,93.43,63.66,0.61,83.48,1.72,9,7,3,100.00,0.00
1306,435.48,241.31,103.89,183.28,2.06,213.99,8.91,29.65,15.90,8,7,1,100.00,0.00
1307,357.04,19.75,126.40,77.59,1.11,53.69,39.17,84.79,5.67,7,5,2,100.00,0.00
1308,400.86,207.77,160.14,100.68,77.03,5.06,26.16,69.14,12.92,13,2,2,100.00,0.00
1309,169.73,171.57,90.42,65.77,64.64,47.94,4.98,29.83,2.03,9,6,0,100.00,0.00
1310,407.41,272.24,163.50,132.57,29.30,113.10,20.27,15.89,17.21,6,2,2,100.00,0.00
1311,40.06,36.74,106.74,199.01,49.44,31.99,2.33,79.75,14.79,17,4,1,61.76,1.00
1312,447.41,160.21,67.70,5.10,4.19,59.30,20.54,29.71,7.77,12,6,2,100.00,0.00
1313,273.80,263.84,131.59,179.97,19.24,229.39,34.81,90.02,12.59,12,7,2,100.00,0.00
1314,408.65,123.01,143.54,0.79,42.45,230.97,17.84,21.68,3.75,7,6,0,100.00,0.00
1315,226.16,144.60,111.61,72.85,83.40,245.25,26.67,65.47,19.71,7,7,0,100.00,0.00
1316,321.79,21.14,11.32,33.72,47.97,252.35,12.67,72.30,15.92,9,6,3,100.00,0.00
1317,263.20,83.44,33.98,151.47,58.64,126.13,16.21,69.19,15.78,9,4,5,100.00,0.00
1318,365.79,97.35,57.06,10.12,87.38,260.26,24.75,38.44,3.07,14,4,2,100.00,0.00
1319,40.81,283.54,56.53,110.70,30.88,157.78,30.62,88.80,0.35,9,4,0,78.75,1.00
1320,30.18,84.80,134.68,58.99,70.07,141.18,22.97,79.28,11.71,10,6,1,66.26,1.00
1321,123.55,138.26,3.67,26.73,86.17,215.56,38.87,55.92,2.88,11,6,0,78.08,1.00
1322,79.77,201.39,151.14,154.36,20.26,64.15,30.99,64.30,15.61,13,3,0,94.83,0.00
1323,435.89,48.66,53.07,43.48,35.65,236.85,28.86,60.97,8.32,11,3,3,100.00,0.00
1324,109.61,145.93,62.00,44.74,97.98,128.84,32.26,95.20,6.77,7,4,0,80.18,0.00
1325,487.93,221.56,105.58,55.02,98.32,38.19,4.06,90.68,1.47,6,3,3,100.00,0.00
1326,168.45,260.06,43.19,117.35,22.32,35.79,11.60,31.19,19.92,6,7,4,100.00,0.00
1327,91.06,187.88,176.89,131.93,6.64,49.47,18.22,33.65,19.12,15,6,1,98.09,0.00
1328,394.85,200.72,17.07,3.52,27.09,267.17,13.12,98.33,2.63,7,4,3,100.00,0.00
1329,329.35,37.89,88.88,48.37,39.77,297.28,32.37,31.29,6.66,8,1,3,100.00,0.00
1330,249.10,283.73,169.88,86.19,44.10,107.09,-8.65,95.81,7.82,5,7,2,100.00,0.00
1331,277.68,39.77,123.17,66.40,61.88,87.64,0.46,68.48,5.94,9,2,2,100.00,0.00
1332,359.60,232.40,58.47,176.83,89.95,65.63,34.09,14.51,18.69,14,6,3,100.00,0.00
1333,114.23,79.44,84.15,157.54,33.03,247.14,-7.04,40.22,14.43,10,6,3,100.00,0.00
1334,498.17,280.08,141.34,125.18,85.00,62.76,1.35,52.85,19.12,11,9,0,100.00,0.00
1335,487.40,215.99,194.65,67.61,9.35,277.23,7.56,84.98,17.49,7,3,2,100.00,0.00
1336,325.16,226.14,178.63,140.13,4.19,200.21,27.54,39.57,15.09,9,10,4,100.00,0.00
1337,99.77,65.72,68.49,168.73,50.40,269.14,18.01,37.95,13.94,9,2,3,94.91,0.00
1338,340.11,132.91,199.64,118.97,5.97,166.20,37.73,92.82,17.32,9,4,1,100.00,0.00
1339,36.10,185.34,0.70,156.89,39.25,207.20,1.39,17.11,13.68,6,8,2,67.12,1.00
1340,15.33,230.99,5.53,149.82,89.68,185.84,33.61,59.64,3.77,8,5,0,64.98,1.00
1341,128.84,31.19,164.77,114.35,24.15,249.36,4.15,55.38,12.96,11,8,4,100.00,0.00
1342,231.31,288.71,39.89,62.44,70.60,250.76,2.27,15.16,10.30,11,6,2,100.00,0.00
1343,434.14,267.07,12.15,149.16,30.24,176.94,14.92,17.90,19.64,11,9,1,100.00,0.00
1344,363.58,81.10,47.43,41.36,4.49,189.75,-6.44,44.38,10.20,8,8,2,100.00,0.00
1345,371.35,246.83,85.22,155.90,55.67,276.56,9.22,22.07,0.77,7,1,4,100.00,0.00
1346,212.75,155.50,146.11,160.91,83.49,278.96,7.78,53.03,5.28,7,4,1,100.00,0.00
1347,172.97,138.54,124.87,164.43,40.95,199.27,-1.99,64.80,18.35,13,3,3,100.00,0.00
1348,185.52,94.33,47.52,94.58,61.73,2.33,33.04,72.23,19.25,10,7,3,84.76,0.00
1349,493.82,174.29,100.65,38.50,90.00,31.32,9.29,59.18,14.57,5,4,0,100.00,0.00
1350,20.05,218.97,185.24,19.94,78.97,257.38,39.10,44.17,1.14,14,4,2,94.63,0.00
1351,433.52,123.28,163.00,148.67,19.39,25.41,34.99,21.68,0.47,12,6,4,100.00,0.00
1352,289.34,188.77,64.64,177.25,73.34,64.06,-0.26,32.27,9.59,7,3,2,100.00,0.00
1353,219.31,209.79,196.45,130.17,50.19,69.16,15.26,47.75,19.99,9,6,2,100.00,0.00
1354,362.63,213.34,141.72,28.83,74.60,180.07,20.09,93.17,17.39,7,7,2,100.00,0.00
1355,243.33,15.59,12.49,186.98,49.45,172.99,30.95,28.23,18.66,7,8,2,100.00,0.00
1356,436.71,257.92,7.03,197.82,12.80,86.83,34.28,47.20,12.47,9,9,3,100.00,0.00
1357,450.35,137.48,33.68,86.68,56.99,62.28,21.20,75.91,17.18,14,1,4,100.00,0.00
1358,210.86,78.72,145.57,118.97,49.21,229.36,-8.24,73.47,6.39,9,5,1,100.00,0.00
1359,138.41,72.53,36.75,155.45,51.79,280.64,14.06,96.90,0.55,11,6,1,100.00,0.00
1360,296.18,144.90,102.30,147.28,87.89,15.84,34.24,27.18,18.37,20,9,1,100.00,0.00
1361,456.18,266.05,18.65,193.56,89.48,39.95,25.70,11.49,4.37,13,7,0,100.00,0.00
1362,105.33,113.50,184.18,22.98,45.35,192.65,33.51,39.01,14.57,10,3,1,100.00,0.00
1363,311.48,224.92,68.79,116.14,45.57,241.33,23.70,23.47,13.18,12,3,0,100.00,0.00
1364,315.78,29.05,181.63,138.39,51.52,237.36,-7.80,59.36,3.16,17,4,0,100.00,0.00
1365,366.56,142.82,188.98,178.02,51.96,215.90,38.40,90.89,3.92,10,6,1,100.00,0.00
1366,65.78,297.51,1.23,174.82,95.04,266.23,35.90,71.94,6.58,8,6,2,96.46,0.00
1367,357.91,231.13,92.83,195.60,64.94,65.20,-3.67,22.22,15.14,8,3,4,100.00,0.00
1368,454.52,63.16,4.93,102.42,27.75,32.19,-4.37,20.45,0.78,12,7,2,100.00,0.00
1369,89.84,150.43,181.74,166.15,53.15,184.61,16.95,92.03,8.14,13,5,3,100.00,0.00
1370,118.77,70.09,103.68,85.46,62.72,246.68,27.85,53.88,13.30,11,3,1,97.67,0.00
1371,485.70,122.87,14.99,84.46,63.98,174.61,9.11,93.13,3.43,11,7,4,100.00,0.00
1372,90.49,234.03,22.06,50.67,58.53,288.90,-3.18,76.26,2.39,8,7,1,91.88,0.00
1373,427.19,231.37,76.70,163.65,17.77,238.67,15.53,99.40,7.80,12,4,0,100.00,0.00
1374,246.14,68.43,188.05,197.16,3.36,210.24,6.88,88.41,5.73,11,2,2,100.00,0.00
1375,123.62,276.67,138.58,51.27,33.78,18.08,7.59,47.28,12.98,10,8,3,100.00,0.00
1376,435.37,177.77,173.52,11.23,42.75,32.32,22.25,78.24,19.39,11,4,5,100.00,0.00
1377,222.65,113.98,73.29,163.11,6.18,235.45,34.28,52.41,0.09,10,5,2,100.00,0.00
1378,257.41,150.58,8.64,124.05,81.50,59.47,17.93,30.98,18.05,11,5,3,100.00,0.00
1379,179.62,181.52,194.86,191.94,34.41,8.65,24.38,31.69,8.66,7,2,2,100.00,0.00
1380,296.48,167.97,3.43,50.45,91.36,273.23,23.00,45.76,13.28,9,3,2,100.00,0.00
1381,81.76,145.92,189.53,14.21,15.44,267.24,17.56,20.03,17.02,8,4,2,100.00,0.00
1382,195.54,151.48,73.74,98.49,5.69,65.55,5.54,26.00,11.47,7,2,5,100.00,0.00
1383,484.71,52.92,2.02,17.09,48.23,234.06,8.89,55.05,1.95,8,1,1,100.00,0.00
1384,129.07,243.82,137.83,52.36,18.91,14.39,5.79,95.85,2.81,10,4,1,97.86,0.00
1385,328.37,162.53,196.11,25.20,93.74,85.52,35.87,61.99,15.79,8,4,5,100.00,0.00
1386,162.60,39.32,193.13,44.83,1.03,187.10,31.33,46.76,4.58,6,7,2,100.00,0.00
1387,386.74,229.85,32.19,21.23,41.26,228.95,18.97,31.84,11.38,13,7,1,100.00,0.00
1388,65.44,279.73,36.25,190.78,92.67,3.12,35.61,27.63,8.56,9,5,1,76.67,1.00
1389,484.91,284.19,113.11,55.71,38.44,97.86,34.32,69.26,6.07,13,3,2,100.00,0.00
1390,226.89,110.71,127.46,88.78,9.31,64.30,36.38,86.35,15.74,9,6,3,100.00,0.00
1391,118.03,40.66,147.88,179.72,30.29,299.63,1.09,45.90,14.62,10,4,0,100.00,0.00
1392,36.75,155.52,36.21,135.46,49.80,201.29,25.88,59.56,12.92,8,5,3,68.04,1.00
1393,84.88,33.78,191.80,123.61,18.52,121.70,20.46,73.61,7.45,6,5,3,91.26,0.00
1394,259.89,280.20,127.75,141.11,46.66,22.70,26.69,15.25,4.53,10,3,3,100.00,0.00
1395,168.50,55.07,169.41,165.76,83.63,179.60,3.17,41.58,10.32,12,2,2,100.00,0.00
1396,414.44,75.83,108.01,175.53,87.26,192.51,24.74,75.68,16.34,8,4,2,100.00,0.00
1397,215.44,121.99,82.86,128.53,4.93,244.92,10.49,71.62,11.51,12,4,4,100.00,0.00
1398,124.36,114.95,195.44,178.00,16.09,86.57,31.70,14.80,19.40,11,2,3,100.00,0.00
1399,308.57,238.40,116.42,107.08,27.53,294.43,29.77,31.40,0.31,14,6,1,100.00,0.00
1400,353.39,136.90,173.37,55.46,59.49,131.84,0.57,71.20,19.97,12,0,1,100.00,0.00
1401,83.52,51.23,190.66,176.02,36.10,88.78,-0.81,34.43,13.83,11,7,2,95.94,0.00
1402,83.81,80.16,135.07,108.29,84.40,104.53,25.89,83.30,16.65,12,6,3,83.55,0.00
1403,18.34,152.73,109.79,181.23,71.67,155.88,17.52,12.66,6.70,5,6,6,78.81,1.00
1404,368.20,44.24,0.70,8.03,10.05,281.01,17.86,27.13,10.17,9,7,2,100.00,0.00
1405,331.90,183.50,8.00,79.50,62.46,220.55,27.63,35.32,15.94,10,3,1,100.00,0.00
1406,237.32,169.72,40.17,189.56,11.30,173.13,32.75,93.28,15.21,12,3,4,100.00,0.00
1407,422.09,214.41,37.20,49.93,25.50,48.84,1.95,81.67,6.68,12,8,1,100.00,0.00
1408,402.84,281.31,50.95,188.31,17.79,44.81,17.78,89.57,6.49,12,7,3,100.00,0.00
1409,292.68,273.68,60.99,190.78,17.31,150.66,31.45,49.64,13.26,9,6,3,100.00,0.00
1410,434.14,283.82,72.01,176.43,61.64,218.61,33.64,84.03,18.67,15,1,1,100.00,0.00
1411,102.92,73.41,84.11,112.73,56.36,225.30,4.37,86.81,8.78,11,3,1,91.00,0.00
1412,55.96,39.47,19.77,129.39,17.60,67.77,-4.79,46.00,7.06,11,7,3,45.17,2.00
1413,134.87,90.68,8.47,173.92,99.02,30.03,1.64,99.50,17.89,9,4,1,75.59,1.00
1414,28.54,268.53,134.79,155.18,42.18,115.34,37.27,86.61,13.66,13,4,3,88.99,0.00
1415,265.58,291.62,107.47,126.02,9.71,275.45,13.12,97.67,7.77,13,3,3,100.00,0.00
1416,468.30,257.80,88.83,196.45,12.06,163.61,10.93,87.98,1.15,12,1,2,100.00,0.00
1417,19.67,33.01,126.89,137.14,58.39,96.03,-9.35,79.86,14.43,8,5,1,60.56,1.00
1418,61.05,284.23,165.54,195.10,97.91,97.09,-7.45,94.95,7.06,7,5,2,100.00,0.00
1419,226.10,127.01,85.54,11.48,57.20,39.63,23.43,47.78,1.41,9,7,2,100.00,0.00
1420,466.94,2.79,128.22,27.79,94.90,141.97,19.49,80.50,12.25,11,4,2,100.00,0.00
1421,158.08,132.72,190.71,90.29,44.41,237.41,18.78,29.16,6.46,4,5,2,100.00,0.00
1422,253.62,13.82,167.92,76.98,43.58,290.57,-4.48,75.95,6.77,13,6,0,100.00,0.00
1423,20.79,163.16,85.20,156.55,50.00,150.48,7.60,80.68,9.58,15,5,2,71.94,1.00
1424,74.17,101.57,128.94,32.12,69.74,50.16,30.62,74.49,14.35,10,5,2,67.66,1.00
1425,493.32,142.03,35.41,195.22,36.76,204.89,-1.25,86.48,5.53,6,7,3,100.00,0.00
1426,482.56,183.95,112.10,63.01,86.39,227.04,34.13,47.20,1.62,13,5,2,100.00,0.00
1427,2.47,260.64,196.27,85.78,2.93,21.51,-3.93,59.03,8.49,11,7,2,76.71,1.00
1428,475.91,198.57,103.66,54.95,43.98,255.04,-1.54,10.96,1.10,7,1,2,100.00,0.00
1429,319.56,130.21,185.53,115.87,51.10,248.80,13.89,23.14,13.95,9,6,1,100.00,0.00
1430,433.96,245.83,81.47,11.73,60.70,141.76,37.26,67.98,19.18,11,5,1,100.00,0.00
1431,227.37,271.67,199.77,29.94,27.61,168.13,6.48,60.61,13.18,13,4,2,100.00,0.00
1432,257.80,35.93,115.84,149.16,42.75,214.02,22.91,27.76,5.51,13,6,3,100.00,0.00
1433,244.42,159.58,8.45,37.30,48.45,203.02,19.43,31.91,3.63,6,5,2,100.00,0.00
1434,333.43,85.35,117.35,47.10,68.69,4.96,-2.52,40.97,4.66,6,1,4,100.00,0.00
1435,69.83,14.12,54.91,158.60,77.35,36.73,2.41,74.48,4.43,9,8,0,56.40,2.00
1436,14.99,200.56,6.50,18.66,73.78,48.78,36.51,64.87,6.28,8,7,8,34.15,3.00
1437,153.96,258.83,164.17,87.49,34.16,226.70,-0.76,16.26,1.95,11,5,1,100.00,0.00
1438,352.34,48.87,55.15,4.61,99.95,132.03,24.75,78.39,17.91,8,8,1,100.00,0.00
1439,100.93,243.72,159.31,69.36,84.87,163.65,38.23,33.64,17.70,10,3,2,100.00,0.00
1440,336.72,256.02,57.64,139.80,26.00,231.81,-4.02,70.46,12.30,8,2,2,100.00,0.00
1441,484.96,274.30,38.87,18.02,19.51,102.29,9.96,21.10,1.24,7,3,2,100.00,0.00
1442,46.95,79.59,194.79,177.67,31.40,224.67,1.20,99.81,16.08,18,7,1,100.00,0.00
1443,336.30,271.19,72.33,181.90,45.23,132.69,1.08,17.23,1.24,5,8,3,100.00,0.00
1444,221.88,96.20,120.28,21.00,85.08,113.15,-4.05,76.76,2.13,9,5,3,100.00,0.00
1445,434.07,165.70,122.00,198.15,77.84,99.91,22.48,58.72,6.51,10,4,3,100.00,0.00
1446,88.57,15.15,112.09,59.51,85.12,289.48,27.32,17.73,8.63,7,2,1,87.86,0.00
1447,346.31,13.16,182.94,16.82,27.20,231.59,23.84,12.41,7.08,10,6,3,100.00,0.00
1448,419.06,216.11,134.89,1.01,59.35,6.06,36.23,42.64,3.30,10,6,4,100.00,0.00
1449,472.31,133.34,80.75,81.70,28.32,287.22,-2.72,82.20,2.24,12,7,0,100.00,0.00
1450,341.62,76.89,172.48,125.96,10.90,232.63,5.99,13.70,17.19,12,7,3,100.00,0.00
1451,248.59,57.12,36.21,66.44,68.42,44.75,7.23,73.40,7.26,6,1,2,100.00,0.00
1452,308.92,200.99,108.85,167.34,14.30,22.90,1.60,68.98,4.37,8,7,1,100.00,0.00
1453,434.45,0.12,190.11,143.32,66.77,92.46,-2.89,33.90,9.74,8,8,4,100.00,0.00
1454,285.30,241.77,125.08,70.03,64.80,187.25,14.34,16.97,0.74,13,3,1,100.00,0.00
1455,15.19,23.77,163.39,146.86,81.02,184.96,31.72,92.38,12.01,8,8,2,74.66,1.00
1456,465.47,57.45,130.71,188.10,13.96,82.76,37.73,37.03,4.97,13,7,3,100.00,0.00
1457,344.76,115.87,167.87,18.62,78.35,133.70,-3.53,20.02,11.96,15,5,2,100.00,0.00
1458,338.26,145.46,188.90,61.22,99.93,63.57,31.16,71.34,12.28,11,5,1,100.00,0.00
1459,107.84,106.50,54.58,92.67,85.10,15.17,31.23,29.50,16.18,12,1,3,66.59,1.00
1460,329.44,96.21,33.93,99.60,75.18,155.09,9.45,52.81,4.60,8,4,1,100.00,0.00
1461,196.93,289.17,96.80,108.44,66.22,104.10,-4.50,14.54,9.27,10,6,0,100.00,0.00
1462,325.62,192.47,140.37,60.13,42.18,162.86,39.50,99.37,19.24,11,6,1,100.00,0.00
1463,53.30,7.03,45.44,133.45,73.05,283.95,22.78,50.29,14.54,15,4,3,69.31,1.00
1464,328.92,129.05,0.82,129.02,72.42,43.01,39.11,99.92,19.51,8,6,0,100.00,0.00
1465,499.71,262.50,68.59,115.56,63.15,0.59,14.18,44.71,18.55,9,3,0,100.00,0.00
1466,24.11,90.44,193.77,22.75,79.63,23.06,9.76,41.31,12.21,14,3,1,62.49,1.00
1467,488.59,28.37,138.99,95.39,44.88,138.81,2.36,92.31,5.28,10,4,1,100.00,0.00
1468,203.45,227.52,80.27,71.25,12.13,212.08,39.18,39.65,15.14,13,4,0,100.00,0.00
1469,435.38,181.80,38.52,98.21,55.91,174.23,2.66,48.88,13.96,12,3,1,100.00,0.00
1470,391.19,171.09,71.22,184.37,26.50,148.47,-8.81,17.03,11.78,5,4,3,100.00,0.00
1471,283.51,16.07,33.97,96.11,38.44,106.19,15.62,95.99,13.96,10,6,2,100.00,0.00
1472,369.22,42.15,21.26,2.80,1.74,92.99,8.85,17.66,12.27,7,3,2,100.00,0.00
1473,439.26,186.76,181.35,87.77,38.28,112.89,3.07,79.41,10.39,10,4,0,100.00,0.00
1474,202.07,62.35,199.53,164.13,80.88,183.49,21.73,58.48,8.32,10,2,4,100.00,0.00
1475,163.52,151.22,32.82,156.01,54.27,50.33,8.21,15.53,0.89,10,5,1,93.63,0.00
1476,333.80,163.46,10.90,102.68,0.98,231.41,10.11,10.15,17.31,7,6,1,100.00,0.00
1477,403.92,85.05,65.95,49.95,46.98,172.58,-8.85,94.20,17.31,16,4,2,100.00,0.00
1478,381.14,284.53,92.33,93.02,29.15,80.75,19.45,76.80,11.88,12,4,2,100.00,0.00
1479,398.91,252.74,40.96,112.74,47.76,150.35,-3.90,71.78,5.36,12,2,0,100.00,0.00
1480,217.79,216.71,60.28,199.97,40.47,288.83,0.69,49.47,0.56,10,5,0,100.00,0.00
1481,408.92,23.40,40.17,128.84,93.20,6.15,25.86,31.48,0.03,5,7,1,100.00,0.00
1482,60.10,31.84,154.85,138.85,4.12,59.86,5.66,71.19,1.46,13,11,3,71.91,1.00
1483,272.24,147.83,142.52,98.29,68.36,134.51,-1.84,64.75,7.20,7,3,2,100.00,0.00
1484,2.88,48.21,126.99,70.90,85.10,191.53,18.87,75.37,3.77,13,5,1,60.45,1.00
1485,162.29,293.48,77.44,162.59,95.92,63.67,0.75,42.92,5.30,11,4,2,100.00,0.00
1486,183.23,47.56,181.81,98.99,17.76,279.42,3.55,98.82,13.99,8,5,1,100.00,0.00
1487,198.09,146.24,193.91,198.94,53.13,192.77,21.07,16.03,19.18,3,9,4,100.00,0.00
1488,347.73,109.24,34.73,91.42,4.36,263.23,26.99,17.17,4.14,10,4,0,100.00,0.00
1489,194.28,191.82,44.60,13.60,49.92,98.80,26.98,92.52,9.31,7,12,2,98.31,0.00
1490,224.35,38.71,105.13,136.52,12.55,248.69,14.11,68.29,19.83,11,4,2,100.00,0.00
1491,118.77,129.09,18.25,9.33,83.79,113.47,12.71,39.37,18.63,14,5,2,67.09,1.00
1492,186.63,82.41,87.29,50.10,11.39,75.83,29.38,78.58,7.05,10,2,3,93.03,0.00
1493,113.63,266.33,116.36,70.75,51.33,273.50,-0.35,50.75,6.39,14,7,1,100.00,0.00
1494,36.60,12.18,104.41,147.90,52.11,27.67,-2.39,11.90,4.84,8,7,1,53.12,2.00
1495,301.72,274.12,66.18,98.85,97.17,282.87,23.23,68.60,3.11,10,3,2,100.00,0.00
1496,334.11,249.90,108.49,5.73,65.50,137.55,10.48,31.88,9.20,5,6,0,100.00,0.00
1497,309.75,89.27,191.76,123.37,28.78,297.79,25.50,20.38,6.82,13,9,3,100.00,0.00
1498,231.75,236.79,41.20,82.29,24.08,161.88,2.83,30.27,14.90,8,8,3,100.00,0.00
1499,189.89,9.36,130.97,184.37,12.82,227.25,6.24,52.85,4.74,9,3,4,100.00,0.00
1500,431.67,290.06,8.68,99.91,75.65,2.12,34.83,14.49,14.73,19,8,2,100.00,0.00
1501,259.54,157.98,13.28,141.80,69.08,149.00,11.08,89.48,5.76,13,4,1,100.00,0.00
1502,239.59,90.98,110.37,43.77,60.99,221.24,19.55,60.39,11.85,17,3,2,100.00,0.00
1503,12.82,108.77,20.99,152.19,4.08,234.85,-4.67,36.37,12.77,12,4,1,57.42,2.00
1504,170.62,19.92,4.47,144.19,76.28,47.41,-1.06,71.83,13.44,7,3,1,76.43,1.00
1505,190.10,296.80,34.30,180.82,64.19,125.69,-8.21,82.38,3.51,4,6,1,100.00,0.00
1506,199.41,11.79,112.97,6.76,96.39,125.72,11.22,65.25,5.65,7,5,0,100.00,0.00
1507,290.09,196.47,140.67,89.50,58.72,31.09,39.45,28.22,4.92,11,4,2,100.00,0.00
1508,266.80,132.82,40.50,135.83,30.40,132.91,33.69,19.93,11.52,13,2,0,100.00,0.00
1509,303.95,284.67,133.65,19.03,38.15,242.13,21.65,87.39,1.51,10,4,2,100.00,0.00
1510,382.44,73.80,36.50,82.12,17.58,90.05,33.05,31.12,10.37,11,6,3,100.00,0.00
1511,406.49,159.63,122.69,188.43,72.29,129.77,19.71,11.81,1.75,10,3,1,100.00,0.00
1512,359.06,144.71,82.39,87.19,70.77,288.29,8.44,67.86,6.74,17,1,0,100.00,0.00
1513,477.76,210.86,130.76,197.08,20.07,9.51,-1.32,23.76,13.73,15,5,0,100.00,0.00
1514,9.12,20.40,199.01,11.37,15.85,177.46,22.65,99.19,8.25,9,4,3,62.71,1.00
1515,97.89,58.14,187.56,143.57,7.70,223.03,-0.35,88.28,5.61,6,7,2,100.00,0.00
1516,3.78,64.37,0.86,116.20,91.20,228.26,10.87,64.76,12.32,8,4,1,45.59,2.00
1517,323.74,221.45,177.09,100.11,23.31,214.78,31.29,85.05,14.81,6,7,3,100.00,0.00
1518,449.02,56.74,13.30,194.17,34.42,217.94,-3.54,52.35,5.09,6,3,5,100.00,0.00
1519,121.74,172.05,190.61,25.93,28.05,17.70,-3.55,80.96,5.99,13,6,3,97.49,0.00
1520,463.52,64.57,56.37,179.20,41.36,160.24,1.22,68.19,12.81,7,6,2,100.00,0.00
1521,30.13,258.49,76.41,138.25,71.40,234.89,17.60,12.58,19.30,8,3,3,89.21,0.00
1522,467.22,282.66,18.33,51.80,87.06,28.22,2.59,95.39,4.28,10,8,1,100.00,0.00
1523,175.81,155.55,22.45,180.33,18.26,3.61,15.16,87.48,13.08,8,8,1,90.68,0.00
1524,50.71,105.69,145.35,85.86,68.64,244.37,5.10,95.81,18.13,20,4,1,90.15,0.00
1525,242.94,70.22,188.87,162.85,35.26,213.69,15.31,75.82,9.24,8,5,3,100.00,0.00
1526,128.39,14.93,122.15,77.77,98.05,123.66,3.88,47.09,6.34,13,5,3,88.97,0.00
1527,142.44,80.55,143.17,170.19,29.89,282.12,39.00,28.63,13.34,14,5,5,100.00,0.00
1528,153.64,196.27,152.39,127.33,0.72,229.98,14.64,26.20,0.63,7,4,1,100.00,0.00
1529,401.51,160.09,52.56,28.21,51.56,290.36,27.18,23.04,7.20,14,5,3,100.00,0.00
1530,269.58,283.21,9.05,129.93,15.07,278.79,25.03,29.85,5.16,12,3,4,100.00,0.00
1531,155.65,118.88,0.37,38.27,4.45,144.39,14.53,59.56,4.49,16,4,2,76.20,1.00
1532,305.17,208.16,70.13,82.38,69.83,226.41,1.94,71.54,3.60,7,5,0,100.00,0.00
1533,358.08,146.80,48.29,34.06,73.23,200.76,15.54,38.27,14.74,6,6,3,100.00,0.00
1534,136.31,153.77,12.46,4.40,46.07,243.43,24.05,59.39,19.10,10,5,3,83.69,0.00
1535,206.77,80.33,35.91,42.38,67.69,236.31,13.00,40.71,7.70,8,6,6,100.00,0.00
1536,60.94,136.49,24.90,107.27,53.82,45.97,-5.90,72.69,0.98,7,8,4,55.17,2.00
1537,90.57,141.24,182.98,96.31,62.98,70.12,-9.10,98.96,14.38,17,4,2,97.42,0.00
1538,340.56,211.99,28.05,100.30,59.67,79.72,6.39,72.01,10.76,13,6,3,100.00,0.00
1539,90.72,282.19,107.53,49.54,66.58,245.55,-2.49,15.31,14.47,9,8,0,100.00,0.00
1540,262.58,98.80,118.62,137.03,19.96,243.22,35.31,52.95,12.96,9,5,0,100.00,0.00
